,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
12297,"Pinellas, FL",US,27.8764,-82.7779,2/18/20,0,0,0
12298,"Alachua, FL",US,29.7938,-82.4944,2/18/20,0,0,0
12299,"Nassau, FL",US,30.5927,-81.8224,2/18/20,0,0,0
12300,"Pasco, FL",US,28.3232,-82.4319,2/18/20,0,0,0
12301,"Dallas, TX",US,32.7767,-96.79700000000001,2/18/20,0,0,0
12302,"Tarrant, TX",US,32.7732,-97.3517,2/18/20,0,0,0
12303,"Montgomery, TX",US,30.3883,-95.6963,2/18/20,0,0,0
12304,"Middlesex, NJ",US,40.5726,-74.4927,2/18/20,0,0,0
12305,"Jefferson, CO",US,39.58,-105.2663,2/18/20,0,0,0
12306,"Multnomah, OR",US,45.5146,-122.5863,2/18/20,0,0,0
12307,"Polk, OR",US,44.9267,-123.4919,2/18/20,0,0,0
12308,"Deschutes, OR",US,43.8325,-121.2617,2/18/20,0,0,0
12309,"McHenry, IL",US,42.3334,-88.2668,2/18/20,0,0,0
12310,"Lake, IL",US,42.3689,-87.8272,2/18/20,0,0,0
12311,"Bucks, PA",US,40.4108,-75.2479,2/18/20,0,0,0
12312,"Hanover, VA",US,37.7772,-77.5161,2/18/20,0,0,0
12313,"Lancaster, SC",US,34.7253,-80.6771,2/18/20,0,0,0
12314,"Sullivan, TN",US,36.4933,-82.3452,2/18/20,0,0,0
12315,"Johnson, IN",US,39.4638,-86.1345,2/18/20,0,0,0
12316,"Howard, IN",US,40.4483,-86.1345,2/18/20,0,0,0
12317,"St. Joseph, IN",US,41.6228,-86.3377,2/18/20,0,0,0
12318,"Knox, NE",US,42.6712,-97.8722,2/18/20,0,0,0
12319,"Stark, OH",US,40.8685,-81.2519,2/18/20,0,0,0
12320,"Anoka, MN",US,45.3293,-93.2197,2/18/20,0,0,0
12321,"Olmsted, MN",US,43.9952,-92.3814,2/18/20,0,0,0
12322,"Summit, UT",US,40.8298,-110.9984,2/18/20,0,0,0
12323,"Fairfield, CT",US,41.256,-73.3709,2/18/20,0,0,0
12324,"Litchfield, CT",US,41.7866,-73.2765,2/18/20,0,0,0
12325,"Orleans, LA",US,29.9511,-90.0715,2/18/20,0,0,0
12326,"Pennington, SD",US,43.8901,-102.2548,2/18/20,0,0,0
12327,"Beadle, SD",US,44.4797,-98.2213,2/18/20,0,0,0
12328,"Charles Mix, SD",US,43.0985,-98.3965,2/18/20,0,0,0
12329,"Davison, SD",US,43.7242,-98.2213,2/18/20,0,0,0
12330,"Minnehaha, SD",US,43.6632,-96.8351,2/18/20,0,0,0
12331,"Bon Homme, SD",US,42.9815,-97.8722,2/18/20,0,0,0
12332,"Socorro, NM",US,33.8837,-106.7235,2/18/20,0,0,0
12333,"Bernalillo, NM",US,35.0178,-106.6291,2/18/20,0,0,0
12334,"Oakland, MI",US,42.5922,-83.3362,2/18/20,0,0,0
12335,"Wayne, MI",US,42.2791,-83.3362,2/18/20,0,0,0
12336,"New Castle, DE",US,39.5393,-75.6674,2/18/20,0,0,0
12337,,Cuba,22.0,-80.0,2/18/20,0,0,0
12338,,Guyana,5.0,-58.75,2/18/20,0,0,0
12339,Australian Capital Territory,Australia,-35.4735,149.0124,2/18/20,0,0,0
12340,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2/18/20,9,8,0
12341,,Kazakhstan,48.0196,66.9237,2/18/20,0,0,0
12342,French Polynesia,France,-17.6797,149.4068,2/18/20,0,0,0
12343,,Cayman Islands,19.3133,-81.2546,2/18/20,0,0,0
12344,,Guadeloupe,16.265,-61.551,2/18/20,0,0,0
12345,Manitoba,Canada,53.7609,-98.8139,2/18/20,0,0,0
12346,Saskatchewan,Canada,52.9399,-106.4509,2/18/20,0,0,0
12347,,Ethiopia,9.145,40.4897,2/18/20,0,0,0
12348,,Sudan,12.8628,30.2176,2/18/20,0,0,0
12349,,Guinea,9.9456,-9.6966,2/18/20,0,0,0
12350,,Aruba,12.5211,-69.9683,2/18/20,0,0,0
12351,Grand Princess,Canada,37.6489,-122.6655,2/18/20,0,0,0
12352,,Kenya,-0.0236,37.9062,2/18/20,0,0,0
12353,,Antigua and Barbuda,17.0608,-61.7964,2/18/20,0,0,0
12354,Alabama,US,32.3182,-86.9023,2/18/20,0,0,0
12355,Fench Guiana,France,4.0,-53.0,2/18/20,0,0,0
12356,,Uruguay,-32.5228,-55.7658,2/18/20,0,0,0
12357,,Ghana,7.9465,-1.0232,2/18/20,0,0,0
12358,Puerto Rico,US,18.2208,-66.5901,2/18/20,0,0,0
12359,,Jersey,49.19,-2.11,2/18/20,0,0,0
12360,,Namibia,-22.9576,18.4904,2/18/20,0,0,0
12361,,Seychelles,-4.6796,55.492,2/18/20,0,0,0
12362,,Trinidad and Tobago,10.6918,-61.2225,2/18/20,0,0,0
12363,,Venezuela,6.4238,-66.5897,2/18/20,0,0,0
12364,,Curacao,12.1696,-68.99,2/18/20,0,0,0
12365,,Eswatini,-26.5225,31.4659,2/18/20,0,0,0
12366,,Gabon,-0.8037,11.6094,2/18/20,0,0,0
12367,,Guatemala,15.7835,-90.2308,2/18/20,0,0,0
12368,,Guernsey,49.45,-2.58,2/18/20,0,0,0
12369,,Mauritania,21.0079,10.9408,2/18/20,0,0,0
12370,,Rwanda,-1.9403,29.8739,2/18/20,0,0,0
12371,,Saint Lucia,13.9094,-60.9789,2/18/20,0,0,0
12372,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/18/20,0,0,0
12373,,Suriname,3.9193,-56.0278,2/18/20,0,0,0
12374,"Virgin Islands, U.S.",US,18.3358,-64.8963,2/18/20,0,0,0
12375,,occupied Palestinian territory,31.9522,35.2332,2/18/20,0,0,0
12376,,Thailand,15.0,101.0,2/19/20,35,15,0
12377,,Japan,36.0,138.0,2/19/20,84,18,1
12378,,Singapore,1.2833,103.8333,2/19/20,84,34,0
12379,,Nepal,28.1667,84.25,2/19/20,1,1,0
12380,,Malaysia,2.5,112.5,2/19/20,22,15,0
12381,British Columbia,Canada,49.2827,-123.1207,2/19/20,5,0,0
12382,New South Wales,Australia,-33.8688,151.2093,2/19/20,4,4,0
12383,Victoria,Australia,-37.8136,144.9631,2/19/20,4,4,0
12384,Queensland,Australia,-28.0167,153.4,2/19/20,5,0,0
12385,,Cambodia,11.55,104.9167,2/19/20,1,1,0
12386,,Sri Lanka,7.0,81.0,2/19/20,1,1,0
12387,,Germany,51.0,9.0,2/19/20,16,12,0
12388,,Finland,64.0,26.0,2/19/20,1,1,0
12389,,United Arab Emirates,24.0,54.0,2/19/20,9,4,0
12390,,Philippines,13.0,122.0,2/19/20,3,1,1
12391,,India,21.0,78.0,2/19/20,3,3,0
12392,,Italy,43.0,12.0,2/19/20,3,0,0
12393,,Sweden,63.0,16.0,2/19/20,1,0,0
12394,,Spain,40.0,-4.0,2/19/20,2,2,0
12395,South Australia,Australia,-34.9285,138.6007,2/19/20,2,2,0
12396,,Belgium,50.8333,4.0,2/19/20,1,1,0
12397,,Egypt,26.0,30.0,2/19/20,1,0,0
12398,From Diamond Princess,Australia,35.4437,139.638,2/19/20,0,0,0
12399,,Lebanon,33.8547,35.8623,2/19/20,0,0,0
12400,,Iraq,33.0,44.0,2/19/20,0,0,0
12401,,Oman,21.0,57.0,2/19/20,0,0,0
12402,,Afghanistan,33.0,65.0,2/19/20,0,0,0
12403,,Bahrain,26.0275,50.55,2/19/20,0,0,0
12404,,Kuwait,29.5,47.75,2/19/20,0,0,0
12405,,Algeria,28.0339,1.6596,2/19/20,0,0,0
12406,,Croatia,45.1,15.2,2/19/20,0,0,0
12407,,Switzerland,46.8182,8.2275,2/19/20,0,0,0
12408,,Austria,47.5162,14.5501,2/19/20,0,0,0
12409,,Israel,31.0,35.0,2/19/20,0,0,0
12410,,Pakistan,30.3753,69.3451,2/19/20,0,0,0
12411,,Brazil,-14.235,-51.9253,2/19/20,0,0,0
12412,,Georgia,42.3154,43.3569,2/19/20,0,0,0
12413,,Greece,39.0742,21.8243,2/19/20,0,0,0
12414,,North Macedonia,41.6086,21.7453,2/19/20,0,0,0
12415,,Norway,60.472,8.4689,2/19/20,0,0,0
12416,,Romania,45.9432,24.9668,2/19/20,0,0,0
12417,,Estonia,58.5953,25.0136,2/19/20,0,0,0
12418,,Netherlands,52.1326,5.2913,2/19/20,0,0,0
12419,,San Marino,43.9424,12.4578,2/19/20,0,0,0
12420,,Belarus,53.7098,27.9534,2/19/20,0,0,0
12421,,Iceland,64.9631,-19.0208,2/19/20,0,0,0
12422,,Lithuania,55.1694,23.8813,2/19/20,0,0,0
12423,,Mexico,23.6345,-102.5528,2/19/20,0,0,0
12424,,New Zealand,-40.9006,174.886,2/19/20,0,0,0
12425,,Nigeria,9.082,8.6753,2/19/20,0,0,0
12426,Western Australia,Australia,-31.9505,115.8605,2/19/20,0,0,0
12427,,Ireland,53.1424,-7.6921,2/19/20,0,0,0
12428,,Luxembourg,49.8153,6.1296,2/19/20,0,0,0
12429,,Monaco,43.7333,7.4167,2/19/20,0,0,0
12430,,Qatar,25.3548,51.1839,2/19/20,0,0,0
12431,,Ecuador,-1.8312,-78.1834,2/19/20,0,0,0
12432,,Azerbaijan,40.1431,47.5769,2/19/20,0,0,0
12433,,Armenia,40.0691,45.0382,2/19/20,0,0,0
12434,,Dominican Republic,18.7357,-70.1627,2/19/20,0,0,0
12435,,Indonesia,-0.7893,113.9213,2/19/20,0,0,0
12436,,Portugal,39.3999,-8.2245,2/19/20,0,0,0
12437,,Andorra,42.5063,1.5218,2/19/20,0,0,0
12438,Tasmania,Australia,-41.4545,145.9707,2/19/20,0,0,0
12439,,Latvia,56.8796,24.6032,2/19/20,0,0,0
12440,,Morocco,31.7917,-7.0926,2/19/20,0,0,0
12441,,Saudi Arabia,24.0,45.0,2/19/20,0,0,0
12442,,Senegal,14.4974,-14.4524,2/19/20,0,0,0
12443,,Argentina,-38.4161,-63.6167,2/19/20,0,0,0
12444,,Chile,-35.6751,-71.543,2/19/20,0,0,0
12445,,Jordan,31.24,36.51,2/19/20,0,0,0
12446,,Ukraine,48.3794,31.1656,2/19/20,0,0,0
12447,,Hungary,47.1625,19.5033,2/19/20,0,0,0
12448,Northern Territory,Australia,-12.4634,130.8456,2/19/20,0,0,0
12449,,Liechtenstein,47.14,9.55,2/19/20,0,0,0
12450,,Poland,51.9194,19.1451,2/19/20,0,0,0
12451,,Tunisia,34.0,9.0,2/19/20,0,0,0
12452,,Bosnia and Herzegovina,43.9159,17.6791,2/19/20,0,0,0
12453,,Slovenia,46.1512,14.9955,2/19/20,0,0,0
12454,,South Africa,-30.5595,22.9375,2/19/20,0,0,0
12455,,Bhutan,27.5142,90.4336,2/19/20,0,0,0
12456,,Cameroon,3.8480000000000003,11.5021,2/19/20,0,0,0
12457,,Colombia,4.5709,-74.2973,2/19/20,0,0,0
12458,,Costa Rica,9.7489,-83.7534,2/19/20,0,0,0
12459,,Peru,-9.19,-75.0152,2/19/20,0,0,0
12460,,Serbia,44.0165,21.0059,2/19/20,0,0,0
12461,,Slovakia,48.669,19.699,2/19/20,0,0,0
12462,,Togo,8.6195,0.8248,2/19/20,0,0,0
12463,,French Guiana,3.9339,-53.1258,2/19/20,0,0,0
12464,,Malta,35.9375,14.3754,2/19/20,0,0,0
12465,,Martinique,14.6415,-61.0242,2/19/20,0,0,0
12466,,Bulgaria,42.7339,25.4858,2/19/20,0,0,0
12467,,Maldives,3.2028,73.2207,2/19/20,0,0,0
12468,,Bangladesh,23.685,90.3563,2/19/20,0,0,0
12469,,Paraguay,-23.4425,-58.4438,2/19/20,0,0,0
12470,Ontario,Canada,51.2538,-85.3232,2/19/20,3,1,0
12471,Alberta,Canada,53.9333,-116.5765,2/19/20,0,0,0
12472,Quebec,Canada,52.9399,-73.5491,2/19/20,0,0,0
12473,,Albania,41.1533,20.1683,2/19/20,0,0,0
12474,,Cyprus,35.1264,33.4299,2/19/20,0,0,0
12475,,Brunei,4.5353,114.7277,2/19/20,0,0,0
12476,Washington,US,47.4009,-121.4905,2/19/20,0,0,0
12477,New York,US,42.1657,-74.9481,2/19/20,0,0,0
12478,California,US,36.1162,-119.6816,2/19/20,0,0,0
12479,Massachusetts,US,42.2302,-71.5301,2/19/20,0,0,0
12480,Diamond Princess,US,35.4437,139.638,2/19/20,0,0,0
12481,Grand Princess,US,37.6489,-122.6655,2/19/20,0,0,0
12482,Georgia,US,33.0406,-83.6431,2/19/20,0,0,0
12483,Colorado,US,39.0598,-105.3111,2/19/20,0,0,0
12484,Florida,US,27.7663,-81.6868,2/19/20,0,0,0
12485,New Jersey,US,40.2989,-74.521,2/19/20,0,0,0
12486,Oregon,US,44.571999999999996,-122.0709,2/19/20,0,0,0
12487,Texas,US,31.0545,-97.5635,2/19/20,0,0,0
12488,Illinois,US,40.3495,-88.9861,2/19/20,0,0,0
12489,Pennsylvania,US,40.5908,-77.2098,2/19/20,0,0,0
12490,Iowa,US,42.0115,-93.2105,2/19/20,0,0,0
12491,Maryland,US,39.0639,-76.8021,2/19/20,0,0,0
12492,North Carolina,US,35.6301,-79.8064,2/19/20,0,0,0
12493,South Carolina,US,33.8569,-80.945,2/19/20,0,0,0
12494,Tennessee,US,35.7478,-86.6923,2/19/20,0,0,0
12495,Virginia,US,37.7693,-78.17,2/19/20,0,0,0
12496,Arizona,US,33.7298,-111.4312,2/19/20,0,0,0
12497,Indiana,US,39.8494,-86.2583,2/19/20,0,0,0
12498,Kentucky,US,37.6681,-84.6701,2/19/20,0,0,0
12499,District of Columbia,US,38.8974,-77.0268,2/19/20,0,0,0
12500,Nevada,US,38.3135,-117.0554,2/19/20,0,0,0
12501,New Hampshire,US,43.4525,-71.5639,2/19/20,0,0,0
12502,Minnesota,US,45.6945,-93.9002,2/19/20,0,0,0
12503,Nebraska,US,41.1254,-98.2681,2/19/20,0,0,0
12504,Ohio,US,40.3888,-82.7649,2/19/20,0,0,0
12505,Rhode Island,US,41.6809,-71.5118,2/19/20,0,0,0
12506,Wisconsin,US,44.2685,-89.6165,2/19/20,0,0,0
12507,Connecticut,US,41.5978,-72.7554,2/19/20,0,0,0
12508,Hawaii,US,21.0943,-157.4983,2/19/20,0,0,0
12509,Oklahoma,US,35.5653,-96.9289,2/19/20,0,0,0
12510,Utah,US,40.15,-111.8624,2/19/20,0,0,0
12511,,Burkina Faso,12.2383,-1.5616,2/19/20,0,0,0
12512,,Holy See,41.9029,12.4534,2/19/20,0,0,0
12513,,Mongolia,46.8625,103.8467,2/19/20,0,0,0
12514,,Panama,8.538,-80.7821,2/19/20,0,0,0
12515,Kansas,US,38.5266,-96.7265,2/19/20,0,0,0
12516,Louisiana,US,31.1695,-91.8678,2/19/20,0,0,0
12517,Missouri,US,38.4561,-92.2884,2/19/20,0,0,0
12518,Vermont,US,44.0459,-72.7107,2/19/20,0,0,0
12519,Alaska,US,61.3707,-152.4044,2/19/20,0,0,0
12520,Arkansas,US,34.9697,-92.3731,2/19/20,0,0,0
12521,Delaware,US,39.3185,-75.5071,2/19/20,0,0,0
12522,Idaho,US,44.2405,-114.4788,2/19/20,0,0,0
12523,Maine,US,44.6939,-69.3819,2/19/20,0,0,0
12524,Michigan,US,43.3266,-84.5361,2/19/20,0,0,0
12525,Mississippi,US,32.7416,-89.6787,2/19/20,0,0,0
12526,Montana,US,46.9219,-110.4544,2/19/20,0,0,0
12527,New Mexico,US,34.8405,-106.2485,2/19/20,0,0,0
12528,North Dakota,US,47.5289,-99.78399999999999,2/19/20,0,0,0
12529,South Dakota,US,44.2998,-99.4388,2/19/20,0,0,0
12530,West Virginia,US,38.4912,-80.9545,2/19/20,0,0,0
12531,Wyoming,US,42.756,-107.3025,2/19/20,0,0,0
12532,Hubei,China,30.9756,112.2707,2/19/20,62031,10337,2029
12533,,Iran,32.0,53.0,2/19/20,2,0,2
12534,,"Korea, South",36.0,128.0,2/19/20,31,12,0
12535,France,France,46.2276,2.2137,2/19/20,12,4,1
12536,Guangdong,China,23.3417,113.4244,2/19/20,1331,606,5
12537,Henan,China,33.882,113.61399999999999,2/19/20,1262,573,19
12538,Zhejiang,China,29.1832,120.0934,2/19/20,1174,604,0
12539,Hunan,China,27.6104,111.7088,2/19/20,1008,561,4
12540,Anhui,China,31.8257,117.2264,2/19/20,986,413,6
12541,Jiangxi,China,27.614,115.7221,2/19/20,934,362,1
12542,Shandong,China,36.3427,118.1498,2/19/20,544,231,3
12543,Diamond Princess,Cruise Ship,35.4437,139.638,2/19/20,621,1,0
12544,Jiangsu,China,32.9711,119.455,2/19/20,631,318,0
12545,Chongqing,China,30.0572,107.874,2/19/20,560,274,5
12546,Sichuan,China,30.6171,102.7103,2/19/20,514,188,3
12547,Heilongjiang,China,47.861999999999995,127.7615,2/19/20,470,120,12
12548,Denmark,Denmark,56.2639,9.5018,2/19/20,0,0,0
12549,Beijing,China,40.1824,116.4142,2/19/20,393,145,4
12550,Shanghai,China,31.201999999999998,121.4491,2/19/20,333,186,2
12551,Hebei,China,39.549,116.1306,2/19/20,306,152,4
12552,Fujian,China,26.0789,117.9874,2/19/20,293,112,0
12553,Guangxi,China,23.8298,108.7881,2/19/20,244,86,2
12554,Shaanxi,China,35.1917,108.8701,2/19/20,242,102,0
12555,Yunnan,China,24.974,101.48700000000001,2/19/20,172,60,1
12556,Hainan,China,19.1959,109.7453,2/19/20,168,84,4
12557,Guizhou,China,26.8154,106.8748,2/19/20,146,70,2
12558,Tianjin,China,39.3054,117.323,2/19/20,130,54,3
12559,Shanxi,China,37.5777,112.2922,2/19/20,131,68,0
12560,Gansu,China,37.8099,101.0583,2/19/20,91,65,2
12561,Hong Kong,China,22.3,114.2,2/19/20,63,5,2
12562,Liaoning,China,41.2956,122.6085,2/19/20,121,55,1
12563,Jilin,China,43.6661,126.1923,2/19/20,90,37,1
12564,,Czechia,49.8175,15.472999999999999,2/19/20,0,0,0
12565,Xinjiang,China,41.1129,85.2401,2/19/20,76,20,1
12566,Inner Mongolia,China,44.0935,113.9448,2/19/20,75,10,0
12567,Ningxia,China,37.2692,106.1655,2/19/20,71,42,0
12568,,Taiwan*,23.7,121.0,2/19/20,23,2,1
12569,,Vietnam,16.0,108.0,2/19/20,16,7,0
12570,,Russia,60.0,90.0,2/19/20,2,2,0
12571,Qinghai,China,35.7452,95.9956,2/19/20,18,16,0
12572,Macau,China,22.1667,113.55,2/19/20,10,5,0
12573,,Moldova,47.4116,28.3699,2/19/20,0,0,0
12574,,Bolivia,-16.2902,-63.5887,2/19/20,0,0,0
12575,Faroe Islands,Denmark,61.8926,-6.9118,2/19/20,0,0,0
12576,St Martin,France,18.0708,-63.0501,2/19/20,0,0,0
12577,,Honduras,15.2,-86.2419,2/19/20,0,0,0
12578,Channel Islands,United Kingdom,49.3723,-2.3644,2/19/20,0,0,0
12579,New Brunswick,Canada,46.5653,-66.4619,2/19/20,0,0,0
12580,Tibet,China,31.6927,88.0924,2/19/20,1,1,0
12581,,Congo (Kinshasa),-4.0383,21.7587,2/19/20,0,0,0
12582,,Cote d'Ivoire,7.54,-5.5471,2/19/20,0,0,0
12583,Saint Barthelemy,France,17.9,-62.8333,2/19/20,0,0,0
12584,,Jamaica,18.1096,-77.2975,2/19/20,0,0,0
12585,,Reunion,-21.1151,55.5364,2/19/20,0,0,0
12586,,Turkey,38.9637,35.2433,2/19/20,0,0,0
12587,Gibraltar,United Kingdom,36.1408,-5.3536,2/19/20,0,0,0
12588,"Kitsap, WA",US,47.6477,-122.6413,2/19/20,0,0,0
12589,"Solano, CA",US,38.3105,-121.9018,2/19/20,0,0,0
12590,"Santa Cruz, CA",US,37.0454,-121.958,2/19/20,0,0,0
12591,"Napa, CA",US,38.5025,-122.2654,2/19/20,0,0,0
12592,"Ventura, CA",US,34.3705,-119.1391,2/19/20,0,0,0
12593,"Worcester, MA",US,42.4097,-71.8571,2/19/20,0,0,0
12594,"Gwinnett, GA",US,33.9191,-84.0167,2/19/20,0,0,0
12595,"DeKalb, GA",US,33.7956,-84.2279,2/19/20,0,0,0
12596,"Floyd, GA",US,37.5455,-82.7779,2/19/20,0,0,0
12597,"Fayette, GA",US,33.4502,-84.4803,2/19/20,0,0,0
12598,"Gregg, TX",US,32.4893,-94.8521,2/19/20,0,0,0
12599,"Monmouth, NJ",US,40.2589,-74.124,2/19/20,0,0,0
12600,"Burlington, NJ",US,40.0712,-74.8649,2/19/20,0,0,0
12601,"Camden, NJ",US,39.9259,-75.1196,2/19/20,0,0,0
12602,"Passaic, NJ",US,40.8568,-74.1285,2/19/20,0,0,0
12603,"Union, NJ",US,40.6976,-74.2632,2/19/20,0,0,0
12604,"Eagle, CO",US,39.6553,-106.8287,2/19/20,0,0,0
12605,"Larimer, CO",US,40.6956,-105.5943,2/19/20,0,0,0
12606,"Arapahoe, CO",US,39.6203,-104.3326,2/19/20,0,0,0
12607,"Gunnison, CO",US,38.5458,-106.9253,2/19/20,0,0,0
12608,"Kane, IL",US,41.9879,-88.4016,2/19/20,0,0,0
12609,"Monroe, PA",US,41.0458,-75.2479,2/19/20,0,0,0
12610,"Philadelphia, PA",US,39.9526,-75.1652,2/19/20,0,0,0
12611,"Norfolk, VA",US,36.8508,-76.2859,2/19/20,0,0,0
12612,"Arlington, VA",US,38.8816,-77.09100000000001,2/19/20,0,0,0
12613,"Spotsylvania, VA",US,38.2042,-77.6078,2/19/20,0,0,0
12614,"Loudoun, VA",US,39.0768,-77.6536,2/19/20,0,0,0
12615,"Prince George's, MD",US,38.7849,-76.8721,2/19/20,0,0,0
12616,"Pottawattamie, IA",US,41.3912,-95.4778,2/19/20,0,0,0
12617,"Camden, NC",US,34.2465,-80.607,2/19/20,0,0,0
12618,"Pima, AZ",US,32.0575,-111.6661,2/19/20,0,0,0
12619,"Noble, IN",US,41.4277,-85.355,2/19/20,0,0,0
12620,"Adams, IN",US,39.8522,-77.2865,2/19/20,0,0,0
12621,"Boone, IN",US,40.0106,-86.4997,2/19/20,0,0,0
12622,"Dane, WI",US,43.0186,-89.5498,2/19/20,0,0,0
12623,"Pierce, WI",US,44.7509,-92.3814,2/19/20,0,0,0
12624,"Cuyahoga, OH",US,41.4339,-81.6758,2/19/20,0,0,0
12625,"Weber, UT",US,41.2603,-111.9522,2/19/20,0,0,0
12626,"Bennington County, VT",US,43.0279,-73.135,2/19/20,0,0,0
12627,"Carver County, MN",US,44.8254,-93.7842,2/19/20,0,0,0
12628,"Charlotte County, FL",US,26.8946,-81.9098,2/19/20,0,0,0
12629,"Cherokee County, GA",US,34.2515,-84.4803,2/19/20,0,0,0
12630,"Collin County, TX",US,33.1795,-96.493,2/19/20,0,0,0
12631,"Jefferson County, KY",US,38.1938,-85.6435,2/19/20,0,0,0
12632,"Jefferson Parish, LA",US,29.6499,-90.1121,2/19/20,0,0,0
12633,"Shasta County, CA",US,40.7909,-121.8474,2/19/20,0,0,0
12634,"Spartanburg County, SC",US,34.8606,-81.9535,2/19/20,0,0,0
12635,"Harrison County, KY",US,38.4333,-84.3542,2/19/20,0,0,0
12636,"Johnson County, IA",US,41.6699,-91.5984,2/19/20,0,0,0
12637,"Berkshire County, MA",US,42.3118,-73.1822,2/19/20,0,0,0
12638,"Davidson County, TN",US,36.1343,-86.822,2/19/20,0,0,0
12639,"Douglas County, OR",US,43.1261,-123.2492,2/19/20,0,0,0
12640,"Fresno County, CA",US,36.9859,-119.2321,2/19/20,0,0,0
12641,"Harford County, MD",US,39.5839,-76.3637,2/19/20,0,0,0
12642,"Hendricks County, IN",US,39.8065,-86.5401,2/19/20,0,0,0
12643,"Hudson County, NJ",US,40.7453,-74.0535,2/19/20,0,0,0
12644,"Johnson County, KS",US,38.8454,-94.8521,2/19/20,0,0,0
12645,"Kittitas County, WA",US,47.175,-120.9319,2/19/20,0,0,0
12646,"Manatee County, FL",US,27.4799,-82.3452,2/19/20,0,0,0
12647,"Marion County, OR",US,44.8446,-122.5927,2/19/20,0,0,0
12648,"Okaloosa County, FL",US,30.5773,-86.6611,2/19/20,0,0,0
12649,"Polk County, GA",US,34.0132,-85.1479,2/19/20,0,0,0
12650,"Riverside County, CA",US,33.9533,-117.3961,2/19/20,0,0,0
12651,"Shelby County, TN",US,35.1269,-89.9253,2/19/20,0,0,0
12652,"St. Louis County, MO",US,38.6103,-90.4125,2/19/20,0,0,0
12653,"Suffolk County, NY",US,40.9849,-72.6151,2/19/20,0,0,0
12654,"Ulster County, NY",US,41.8586,-74.3118,2/19/20,0,0,0
12655,"Volusia County, FL",US,29.028000000000002,-81.0755,2/19/20,0,0,0
12656,"Fairfax County, VA",US,38.9085,-77.2405,2/19/20,0,0,0
12657,"Rockingham County, NH",US,42.9931,-71.0498,2/19/20,0,0,0
12658,"Washington, D.C.",US,38.9072,-77.0369,2/19/20,0,0,0
12659,"Montgomery County, PA",US,40.229,-75.3879,2/19/20,0,0,0
12660,"Alameda County, CA",US,37.6017,-121.7195,2/19/20,0,0,0
12661,"Broward County, FL",US,26.1901,-80.3659,2/19/20,0,0,0
12662,"Lee County, FL",US,26.663,-81.9535,2/19/20,0,0,0
12663,"Pinal County, AZ",US,32.8162,-111.2845,2/19/20,0,0,0
12664,"Rockland County, NY",US,41.1489,-73.983,2/19/20,0,0,0
12665,"Saratoga County, NY",US,43.0324,-73.936,2/19/20,0,0,0
12666,"Charleston County, SC",US,32.7957,-79.7848,2/19/20,0,0,0
12667,"Clark County, WA",US,45.7466,-122.5194,2/19/20,0,0,0
12668,"Cobb County, GA",US,33.8999,-84.5641,2/19/20,0,0,0
12669,"Davis County, UT",US,40.9629,-112.0953,2/19/20,0,0,0
12670,"El Paso County, CO",US,38.9108,-104.4723,2/19/20,0,0,0
12671,"Honolulu County, HI",US,21.307,-157.8584,2/19/20,0,0,0
12672,"Jackson County, OR ",US,42.3345,-122.7647,2/19/20,0,0,0
12673,"Jefferson County, WA",US,47.7425,-123.304,2/19/20,0,0,0
12674,"Kershaw County, SC",US,34.3672,-80.5883,2/19/20,0,0,0
12675,"Klamath County, OR",US,42.6953,-121.6142,2/19/20,0,0,0
12676,"Madera County, CA",US,37.2519,-119.6963,2/19/20,0,0,0
12677,"Pierce County, WA",US,47.0676,-122.1295,2/19/20,0,0,0
12678,"Tulsa County, OK",US,36.1593,-95.941,2/19/20,0,0,0
12679,"Douglas County, CO",US,39.2587,-104.9389,2/19/20,0,0,0
12680,"Providence County, RI",US,41.8882,-71.4774,2/19/20,0,0,0
12681,"Chatham County, NC",US,35.7211,-79.1781,2/19/20,0,0,0
12682,"Delaware County, PA",US,39.9078,-75.3879,2/19/20,0,0,0
12683,"Douglas County, NE",US,41.3148,-96.1951,2/19/20,0,0,0
12684,"Fayette County, KY",US,38.0606,-84.4803,2/19/20,0,0,0
12685,"Marion County, IN",US,39.8362,-86.1752,2/19/20,0,0,0
12686,"Middlesex County, MA",US,42.4672,-71.2874,2/19/20,0,0,0
12687,"Nassau County, NY",US,40.6546,-73.5594,2/19/20,0,0,0
12688,"Ramsey County, MN",US,44.9964,-93.0616,2/19/20,0,0,0
12689,"Washoe County, NV",US,40.5608,-119.6035,2/19/20,0,0,0
12690,"Wayne County, PA",US,41.6739,-75.2479,2/19/20,0,0,0
12691,"Yolo County, CA",US,38.7646,-121.9018,2/19/20,0,0,0
12692,"Santa Clara County, CA",US,37.3541,-121.9552,2/19/20,2,0,0
12693,"Clark County, NV",US,36.0796,-115.094,2/19/20,0,0,0
12694,"Fort Bend County, TX",US,29.5693,-95.8143,2/19/20,0,0,0
12695,"Grant County, WA",US,47.1981,-119.3732,2/19/20,0,0,0
12696,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2/19/20,0,0,0
12697,"Williamson County, TN",US,35.9179,-86.8622,2/19/20,0,0,0
12698,"New York County, NY",US,40.7128,-74.006,2/19/20,0,0,0
